study,sia_sample_id,sample_year,sample_date,sample_hitch,stream_name,site_id,compartment,resource,taxon_code,length_mm,weight_g,sex,d13C,d15N,CN
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,75,NA,NA,-29.1,9.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,NA,NA,NA,-29.1,8.7,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,NA,NA,NA,-28.8,9.1,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,NA,NA,NA,-28.6,8.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,78,NA,NA,-28.5,8.8,3.2
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,NA,NA,NA,-28.5,8.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,NA,NA,NA,-28.4,8.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,NA,NA,NA,-28.2,9.1,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,NA,NA,NA,-28.1,8.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,BNT,75,NA,NA,-27.8,8.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,85,NA,NA,-27.6,8.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-27.1,12.1,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,82,NA,NA,-27,9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-27,10.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-27,10.6,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,80,NA,NA,-26.9,9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.8,12.3,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.7,11.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.7,11.2,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.7,12.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.7,11.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.7,11.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.4,10.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.1,11.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.1,11.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26.1,12.8,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26,12,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-26,12.4,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-25.8,11.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-25.6,11.8,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-25.6,11.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CKC,NA,NA,NA,-24.6,12.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-27.5,9.8,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-27,10.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-26.6,9.8,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-26.6,8.7,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-26.4,10,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-26.3,10.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-26.3,11.4,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CRP,NA,NA,NA,-26.2,11.6,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-28.1,9.2,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.9,9.3,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.8,8.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.7,8.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.6,9.3,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.6,9.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.6,8.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,75,NA,NA,-27.5,8.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.5,9.3,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.4,9.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.3,8.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.2,8.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.2,8.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.2,8.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.2,9.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27.1,8.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,63,NA,NA,-27,9.1,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27,9.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27,8.7,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-27,8.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,62,NA,NA,-26.9,9.1,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-26.8,9.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-26.7,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-26.6,9.5,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,CSH,NA,NA,NA,-26.5,9.3,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,55,NA,NA,-30.3,8.5,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-30,8.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-29.9,9.3,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,69,NA,NA,-29.4,9.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-29.4,8.2,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-29.2,8.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.7,8.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.6,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.6,8.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.6,7.9,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.5,8.6,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.5,8.6,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.5,8.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,70,NA,NA,-28.3,7.8,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-28.1,8.5,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-27.7,8.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,FHM,NA,NA,NA,-27.6,8.1,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,IOD,NA,NA,NA,-28,9.3,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,IOD,NA,NA,NA,-27.9,9.7,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,IOD,48,NA,NA,-27.5,9.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,IOD,56,NA,NA,-27.3,10,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,IOD,NA,NA,NA,-27.2,9.9,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,IOD,NA,NA,NA,-26.6,8.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.9,10.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.7,10,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.6,9.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.6,10.1,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.6,10.7,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.6,10,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.6,9.7,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,60,NA,NA,-27.5,10.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.4,9.9,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.4,10.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.4,10.4,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.4,9.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.3,10.5,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.3,10.5,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.3,9.7,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,54,NA,NA,-27.2,9.9,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.2,10,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.2,10.1,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-27.1,10.5,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-26.9,10.6,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-26.7,10.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,JDT,NA,NA,NA,-26.6,10.5,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-29.2,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-29.2,9.4,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-29.1,9.3,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-29.1,8.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,72,NA,NA,-29,9.1,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-29,9.3,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.9,8.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.9,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.9,9.1,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.8,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.7,9.2,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,68,NA,NA,-28.6,8.6,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,72,NA,NA,-28.6,9.2,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.6,8.7,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.6,9.3,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.6,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.5,8.8,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.4,8.8,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.3,9.1,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LND,NA,NA,NA,-28.2,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,125,NA,NA,-29.8,8.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,NA,NA,NA,-29.7,9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,NA,NA,NA,-29.7,8.4,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,110,NA,NA,-29.2,8.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,NA,NA,NA,-29.2,8.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,NA,NA,NA,-29.1,8.9,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,NA,NA,NA,-29,8.6,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,LNS,NA,NA,NA,-28.3,8.8,3.5
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-29.7,8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-29.2,8.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-29,8.1,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,97,NA,NA,-28.9,8.5,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.9,8.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.7,8.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.5,8.4,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.5,8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,80,NA,NA,-28.3,8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.3,8.1,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.3,8.3,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.1,8.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.9,8.4,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,100,NA,NA,-27.8,8.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.8,8.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.8,8.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.8,8.7,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.8,8.6,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.8,8.4,3.2
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.7,8.8,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.7,8.2,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.6,8.5,3.4
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-27.4,8.2,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-29.8,8.3,3.3
Dugan,NA,2013,8/1/13,H3,Laramie,LR04,fish,fish,WHS,NA,NA,NA,-28.9,8,3.3
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Amphipoda,NA,NA,NA,-30.4,3.9,5
Dugan,NA,2013,8/8/14,H3,Laramie,LR04,invert,fish,Amphipoda,NA,NA,NA,-29,6.6,4.6
Dugan,NA,2013,8/8/14,H3,Laramie,LR04,invert,fish,Amphipoda,NA,NA,NA,-28.9,7,4.5
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Amphipoda,NA,NA,NA,-28.7,4.2,4.6
Dugan,NA,2013,8/8/14,H3,Laramie,LR04,invert,fish,Amphipoda,NA,NA,NA,-27.9,8.7,4.4
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Amphipoda,NA,NA,NA,-27,4,4.7
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Amphipoda,NA,NA,NA,-26,4.4,4.2
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Ancylidae,NA,NA,NA,-30,3.4,3.7
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Baetidae,NA,NA,NA,-33.4,5.4,4.3
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Baetidae,NA,NA,NA,-28.9,4.5,4.3
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Baetidae,NA,NA,NA,-28.4,4.7,4
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Caenidae,NA,NA,NA,-30.1,4.2,4.5
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Caenidae,NA,NA,NA,-27.6,5.8,4.2
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Ceratopogonidae,NA,NA,NA,-27.7,7.2,3.9
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Chaoboridae,NA,NA,NA,-27.9,7.6,4.2
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Chironomidae,NA,NA,NA,-33,5.3,4.5
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Chironomidae,NA,NA,NA,-28.6,5.8,4.1
Dugan,NA,2013,8/8/14,H3,Laramie,LR04,invert,fish,Chironomidae,NA,NA,NA,-28.6,8,5.3
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Chironomidae,NA,NA,NA,-28,5.8,4.6
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Chrysomelidae,NA,NA,NA,-27.2,4.8,3.8
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Corbiculidae,NA,NA,NA,-29,5.5,3.8
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Corbiculidae,NA,NA,NA,-25.5,6,4.9
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Corbiculidae,NA,NA,NA,-22.7,5.5,5.5
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Corixidae,NA,NA,NA,-29.8,6.1,3.7
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Corixidae,NA,NA,NA,-28.3,4.6,3.9
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Corixidae,NA,NA,NA,-27.8,5.5,4
Dugan,NA,2013,6/28/13,H3,Laramie,LR04,invert,fish,Crayfish,NA,NA,NA,-28.7,6.6,3.7
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Crayfish,NA,NA,NA,-28.2,6.2,3.5
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Crayfish,NA,NA,NA,-28,5.3,4.3
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Crayfish,NA,NA,NA,-27.3,5.9,4.2
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Culicidae,NA,NA,NA,-28.4,6.8,4.2
Dugan,NA,2013,8/5/13,H3,Laramie,LR04,invert,fish,Elmidae,NA,NA,NA,-29.5,3,4.4
